players_PK,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON
161061273716297182019,Charles Brown Jr.,1610612737,1629718,2019
16106127452015832019,Ryan Anderson,1610612745,201583,2019
161061276116261692019,Stanley Johnson,1610612761,1626169,2019
161061274816291332019,Daryl Macon,1610612748,1629133,2019
16106127512026812019,Kyrie Irving,1610612751,202681,2019
161061276616289972019,Caleb Martin,1610612766,1628997,2019
161061274716296682019,Zach Norvell Jr.,1610612747,1629668,2019
161061275416284102019,Edmond Sumner,1610612754,1628410,2019
161061273816296412019,Romeo Langford,1610612738,1629641,2019
16106127472023402019,Avery Bradley,1610612747,202340,2019
161061273716289892019,Kevin Huerter,1610612737,1628989,2019
161061273716283812019,John Collins,1610612737,1628381,2019
161061274816296442019,KZ Okpala,1610612748,1629644,2019
161061275016291622019,Jordan McLaughlin,1610612750,1629162,2019
16106127452015692019,Eric Gordon,1610612745,201569,2019
161061274416278142019,Damion Lee,1610612744,1627814,2019
161061274616290132019,Landry Shamet,1610612746,1629013,2019
161061274716296592019,Talen Horton-Tucker,1610612747,1629659,2019
161061275116277472019,Caris LeVert,1610612751,1627747,2019
16106127382023302019,Gordon Hayward,1610612738,202330,2019
161061276316297232019,John Konchar,1610612763,1629723,2019
161061275722002019,Pau Gasol,1610612757,2200,2019
161061276216297142019,Jarrell Brantley,1610612762,1629714,2019
16106127612007682019,Kyle Lowry,1610612761,200768,2019
161061276516290172019,Khyri Thomas,1610612765,1629017,2019
161061275816283682019,De'Aaron Fox,1610612758,1628368,2019
16106127482030792019,Dion Waiters,1610612748,203079,2019
16106127412034902019,Otto Porter Jr.,1610612741,203490,2019
161061274516261872019,Michael Frazier,1610612745,1626187,2019
16106127472023262019,DeMarcus Cousins,1610612747,202326,2019
161061275716283802019,Zach Collins,1610612757,1628380,2019
161061274316284272019,Vlatko Cancar,1610612743,1628427,2019
16106127512011632019,Wilson Chandler,1610612751,201163,2019
161061273816296052019,Tacko Fall,1610612738,1629605,2019
16106127442019392019,Stephen Curry,1610612744,201939,2019
161061276116277752019,Patrick McCaw,1610612761,1627775,2019
16106127522039012019,Elfrid Payton,1610612752,203901,2019
161061274716289612019,Kostas Antetokounmpo,1610612747,1628961,2019
